	Species	Microbiome	ID	Nutrition	Nutrition2	Subsample	Experiment	Cell_type	Diameter	Percentage
1334	LA7339	NB	19	0.134mM	0.134	4	3	CCL3	0	0
1335	LA7339	NB	20	0.134mM	0.134	5	3	CCL3	0	0
1336	LP8539	NB	21	0.134mM	0.134	1	3	CCL3	0	0
1337	LP8539	NB	22	0.134mM	0.134	3	3	CCL3	0	0
1338	LP8539	NB	23	0.134mM	0.134	5	3	CCL3	0	0
1339	LP8539	NB	24	0.134mM	0.134	6	3	CCL3	0	0
1340	LY5280	NB	25	0.134mM	0.134	1	3	CCL3	0	0
1341	LY5280	NB	26	0.134mM	0.134	3	3	CCL3	9.029405	11.21326343
1342	LY5280	NB	27	0.134mM	0.134	4	3	CCL3	0	0
1343	LY5280	NB	28	0.134mM	0.134	5	3	CCL3	10.81712429	13.87504843
1344	LP0049	NB	10bis	0.134mM	0.134	3	3	CCL3	0	0
1345	LJ9250	NB	13bis	0.134mM	0.134	2	3	CCL3	0	0
1346	LA7339	NB	17bis	0.134mM	0.134	2	3	CCL3	0	0
1347	LP8539	NB	21bis	0.134mM	0.134	2	3	CCL3	0	0
1348	LP8539	NB	22bis	0.134mM	0.134	4	3	CCL3	0	0
1349	LY5280	NB	25bis	0.134mM	0.134	2	3	CCL3	0	0
1350	SI7820	NB	5bis	0.134mM	0.134	4	3	CCL3	5.531023429	8.728815219
1351	SI7820	NB	1	335mM	335	1	1	CCL4	0	0
1352	SI7820	NB	2	335mM	335	2	1	CCL4	0	0
1353	SI7820	NB	3	335mM	335	3	1	CCL4	0	0
1354	SP9509	NB	5	335mM	335	1	1	CCL4	0	0
1355	SP9509	NB	6	335mM	335	2	1	CCL4	0	0
1356	SP9509	NB	7	335mM	335	3	1	CCL4	0	0
1357	SP9509	NB	8	335mM	335	4	1	CCL4	0	0
1358	LP8539	NB	9	335mM	335	1	1	CCL4	0	0
1359	LP8539	NB	10	335mM	335	2	1	CCL4	0	0
1360	LP8539	NB	11	335mM	335	3	1	CCL4	0	0
1361	LP8539	NB	12	335mM	335	4	1	CCL4	0	0
1362	LA7339	NB	13	335mM	335	1	1	CCL4	0	0
1363	LA7339	NB	14	335mM	335	2	1	CCL4	0	0
1364	LA7339	NB	15	335mM	335	3	1	CCL4	0	0
1365	LA7339	NB	16	335mM	335	4	1	CCL4	0	0
1366	LP0049	NB	21	335mM	335	1	1	CCL4	0	0
1367	LP0049	NB	23	335mM	335	2	1	CCL4	0	0
1368	LP0049	NB	24	335mM	335	3	1	CCL4	0	0
1369	LJ9250	NB	25	335mM	335	1	1	CCL4	0	0
1370	LJ9250	NB	26	335mM	335	2	1	CCL4	0	0
1371	LJ9250	NB	27	335mM	335	3	1	CCL4	0	0
1372	LJ9250	NB	28	335mM	335	4	1	CCL4	0	0
1373	SI7820	SynCom	36	335mM	335	1	1	CCL4	0	0
1374	SI7820	SynCom	37	335mM	335	2	1	CCL4	0	0
1375	SI7820	SynCom	38	335mM	335	3	1	CCL4	0	0
1376	SI7820	SynCom	39	335mM	335	4	1	CCL4	0	0
1377	SP9509	SynCom	41	335mM	335	1	1	CCL4	0	0
1378	SP9509	SynCom	42	335mM	335	2	1	CCL4	0	0
1379	SP9509	SynCom	43	335mM	335	3	1	CCL4	0	0
1380	LP8539	SynCom	44	335mM	335	1	1	CCL4	0	0
1381	LP8539	SynCom	45	335mM	335	2	1	CCL4	0	0
1382	LP8539	SynCom	47	335mM	335	3	1	CCL4	0	0
1383	LA7339	SynCom	49	335mM	335	1	1	CCL4	0	0
1384	LA7339	SynCom	50	335mM	335	2	1	CCL4	0	0
1385	LP0049	SynCom	56	335mM	335	1	1	CCL4	0	0
1386	LP0049	SynCom	57	335mM	335	2	1	CCL4	0	0
1387	LP0049	SynCom	59	335mM	335	3	1	CCL4	0	0
1388	LJ9250	SynCom	60	335mM	335	1	1	CCL4	0	0
1389	LJ9250	SynCom	61	335mM	335	2	1	CCL4	0	0
1390	LJ9250	SynCom	63	335mM	335	3	1	CCL4	0	0
1391	SI7820	NB	107	6.7mM	6.7	1	1	CCL4	0	0
1392	SI7820	NB	108	6.7mM	6.7	2	1	CCL4	0	0
1393	SI7820	NB	109	6.7mM	6.7	3	1	CCL4	0	0
1394	SP9509	NB	110	6.7mM	6.7	1	1	CCL4	0	0
1395	SP9509	NB	111	6.7mM	6.7	2	1	CCL4	0	0
1396	SP9509	NB	112	6.7mM	6.7	3	1	CCL4	7.516751667	10.21928768
1397	SP9509	NB	113	6.7mM	6.7	4	1	CCL4	0	0
1398	LP8539	NB	114	6.7mM	6.7	1	1	CCL4	0	0
1399	LP8539	NB	115	6.7mM	6.7	2	1	CCL4	0	0
1400	LP8539	NB	116	6.7mM	6.7	3	1	CCL4	0	0
1401	LP8539	NB	117	6.7mM	6.7	4	1	CCL4	0	0
1402	LA7339	NB	118	6.7mM	6.7	1	1	CCL4	0	0
1403	LA7339	NB	120	6.7mM	6.7	2	1	CCL4	0	0
1404	LA7339	NB	121	6.7mM	6.7	3	1	CCL4	0	0
1405	LP0049	NB	126	6.7mM	6.7	1	1	CCL4	0	0
1406	LP0049	NB	127	6.7mM	6.7	2	1	CCL4	0	0
1407	LP0049	NB	129	6.7mM	6.7	3	1	CCL4	0	0
1408	LJ9250	NB	130	6.7mM	6.7	1	1	CCL4	0	0
1409	LJ9250	NB	131	6.7mM	6.7	2	1	CCL4	0	0
1410	LJ9250	NB	132	6.7mM	6.7	3	1	CCL4	0	0
1411	LJ9250	NB	133	6.7mM	6.7	4	1	CCL4	0	0
1412	SI7820	SynCom	141	6.7mM	6.7	1	1	CCL4	0	0
1413	SI7820	SynCom	142	6.7mM	6.7	2	1	CCL4	0	0
1414	SI7820	SynCom	143	6.7mM	6.7	3	1	CCL4	4.997282857	7.308532396
1415	SI7820	SynCom	143.2	6.7mM	6.7	4	1	CCL4	0	0
1416	SI7820	SynCom	144	6.7mM	6.7	5	1	CCL4	6.367953333	5.537395479
1417	SP9509	SynCom	145	6.7mM	6.7	1	1	CCL4	0	0
1418	SP9509	SynCom	146	6.7mM	6.7	2	1	CCL4	8.787398571	10.24736383
1419	SP9509	SynCom	147	6.7mM	6.7	3	1	CCL4	0	0
1420	SP9509	SynCom	148	6.7mM	6.7	4	1	CCL4	0	0
1421	LP8539	SynCom	149	6.7mM	6.7	1	1	CCL4	0	0
1422	LP8539	SynCom	150	6.7mM	6.7	2	1	CCL4	0	0
1423	LP8539	SynCom	151	6.7mM	6.7	3	1	CCL4	0	0
1424	LP8539	SynCom	152	6.7mM	6.7	4	1	CCL4	0	0
1425	LA7339	SynCom	153	6.7mM	6.7	1	1	CCL4	0	0
1426	LA7339	SynCom	154	6.7mM	6.7	2	1	CCL4	0	0
1427	LA7339	SynCom	155	6.7mM	6.7	3	1	CCL4	0	0
1428	LP0049	SynCom	161	6.7mM	6.7	1	1	CCL4	0	0
1429	LP0049	SynCom	162	6.7mM	6.7	2	1	CCL4	0	0
1430	LP0049	SynCom	164	6.7mM	6.7	3	1	CCL4	0	0
1431	LJ9250	SynCom	165	6.7mM	6.7	1	1	CCL4	0	0
1432	LJ9250	SynCom	165.5	6.7mM	6.7	2	1	CCL4	0	0
1433	LJ9250	SynCom	166	6.7mM	6.7	3	1	CCL4	0	0
1434	LJ9250	SynCom	167	6.7mM	6.7	4	1	CCL4	0	0
1435	LJ9250	SynCom	168	6.7mM	6.7	5	1	CCL4	0	0
1436	SI7820	NB	176	0.67mM	0.67	1	1	CCL4	0	0
1437	SI7820	NB	177	0.67mM	0.67	2	1	CCL4	0	0
1438	SI7820	NB	178	0.67mM	0.67	3	1	CCL4	0	0
1439	SP9509	NB	180	0.67mM	0.67	1	1	CCL4	0	0
1440	SP9509	NB	181	0.67mM	0.67	2	1	CCL4	0	0
1441	SP9509	NB	182	0.67mM	0.67	3	1	CCL4	0	0
1442	LP8539	NB	184	0.67mM	0.67	1	1	CCL4	0	0
1443	LP8539	NB	185	0.67mM	0.67	2	1	CCL4	0	0
1444	LP8539	NB	186	0.67mM	0.67	3	1	CCL4	0	0
1445	LA7339	NB	188	0.67mM	0.67	1	1	CCL4	0	0
1446	LA7339	NB	189	0.67mM	0.67	2	1	CCL4	0	0
1447	LA7339	NB	190	0.67mM	0.67	3	1	CCL4	0	0
1448	LA7339	NB	191	0.67mM	0.67	4	1	CCL4	0	0
1449	LP0049	NB	196	0.67mM	0.67	1	1	CCL4	0	0
1450	LP0049	NB	197	0.67mM	0.67	2	1	CCL4	0	0
1451	LP0049	NB	198	0.67mM	0.67	3	1	CCL4	0	0
1452	LP0049	NB	199	0.67mM	0.67	4	1	CCL4	0	0
1453	LJ9250	NB	201	0.67mM	0.67	1	1	CCL4	0	0
1454	LJ9250	NB	203	0.67mM	0.67	2	1	CCL4	0	0
1455	SI7820	SynCom	211	0.67mM	0.67	1	1	CCL4	0	0
1456	SI7820	SynCom	212	0.67mM	0.67	2	1	CCL4	0	0
1457	SI7820	SynCom	213	0.67mM	0.67	3	1	CCL4	0	0
1458	SI7820	SynCom	213.5	0.67mM	0.67	4	1	CCL4	0	0
1459	SI7820	SynCom	214	0.67mM	0.67	5	1	CCL4	0	0
1460	SP9509	SynCom	215	0.67mM	0.67	1	1	CCL4	0	0
1461	SP9509	SynCom	216	0.67mM	0.67	2	1	CCL4	0	0
1462	SP9509	SynCom	216.5	0.67mM	0.67	3	1	CCL4	0	0
1463	SP9509	SynCom	217	0.67mM	0.67	4	1	CCL4	0	0
1464	SP9509	SynCom	218	0.67mM	0.67	5	1	CCL4	0	0
1465	LP8539	SynCom	221	0.67mM	0.67	1	1	CCL4	0	0
1466	LP8539	SynCom	222	0.67mM	0.67	2	1	CCL4	0	0
1467	LP0049	SynCom	231	0.67mM	0.67	1	1	CCL4	0	0
1468	LP0049	SynCom	232	0.67mM	0.67	2	1	CCL4	0	0
1469	LP0049	SynCom	233	0.67mM	0.67	3	1	CCL4	0	0
1470	LP0049	SynCom	234	0.67mM	0.67	4	1	CCL4	0	0
1471	LJ9250	SynCom	235	0.67mM	0.67	1	1	CCL4	0	0
1472	LJ9250	SynCom	236	0.67mM	0.67	2	1	CCL4	0	0
1473	LJ9250	SynCom	237	0.67mM	0.67	3	1	CCL4	0	0
1474	LJ9250	SynCom	238	0.67mM	0.67	4	1	CCL4	0	0
1475	LA7339	SynCom	168	0.67mM	0.67	1	1	CCL4	0	0
1476	SI7820	NB	1	6.7mM	6.7	1	2	CCL4	0	0
1477	SI7820	NB	2	6.7mM	6.7	2	2	CCL4	22.02295	27.29578101
1478	SI7820	NB	4	6.7mM	6.7	3	2	CCL4	0	0
1479	SP9509	NB	5	6.7mM	6.7	1	2	CCL4	5.311785714	10.03044469
1480	SP9509	NB	8	6.7mM	6.7	2	2	CCL4	5.006166667	6.729620087
1481	LP0049	NB	10	6.7mM	6.7	1	2	CCL4	0	0
1482	LP0049	NB	12	6.7mM	6.7	2	2	CCL4	0	0
1483	LP8539	NB	17	6.7mM	6.7	1	2	CCL4	0	0
1484	LP8539	NB	18	6.7mM	6.7	2	2	CCL4	0	0
1485	LP8539	NB	19	6.7mM	6.7	3	2	CCL4	0	0
1486	LP8539	NB	20	6.7mM	6.7	4	2	CCL4	0	0
1487	LJ9250	NB	23	6.7mM	6.7	1	2	CCL4	0	0
1488	SI7820	NB	29	1.34mM	1.34	1	2	CCL4	0	0
1489	SI7820	NB	30	1.34mM	1.34	2	2	CCL4	24.04825	34.01491147
1490	SI7820	NB	31	1.34mM	1.34	3	2	CCL4	0	0
1491	SI7820	NB	32	1.34mM	1.34	4	2	CCL4	2.224666667	3.405861097
1492	SP9509	NB	33	1.34mM	1.34	1	2	CCL4	11.40314286	14.93510623
1493	SP9509	NB	34	1.34mM	1.34	2	2	CCL4	0	0
1494	SP9509	NB	35	1.34mM	1.34	3	2	CCL4	7.647714286	10.38901133
1495	SP9509	NB	36	1.34mM	1.34	4	2	CCL4	7.102785714	9.11591333
1496	LP0049	NB	37	1.34mM	1.34	1	2	CCL4	0	0
1497	LP0049	NB	38	1.34mM	1.34	2	2	CCL4	2.506555556	0
1498	LP0049	NB	39	1.34mM	1.34	3	2	CCL4	0	0
1499	LP0049	NB	40	1.34mM	1.34	4	2	CCL4	0	0
1500	LA7339	NB	42	1.34mM	1.34	1	2	CCL4	0	0
1501	LA7339	NB	43	1.34mM	1.34	2	2	CCL4	0	0
1502	LA7339	NB	44	1.34mM	1.34	3	2	CCL4	6.053	12.3417081
1503	LP8539	NB	45	1.34mM	1.34	1	2	CCL4	0	0
1504	LP8539	NB	46	1.34mM	1.34	2	2	CCL4	0	0
1505	LP8539	NB	47	1.34mM	1.34	3	2	CCL4	0	0
1506	LP8539	NB	48	1.34mM	1.34	4	2	CCL4	0	0
1507	LJ9250	NB	49	1.34mM	1.34	1	2	CCL4	0	0
1508	LJ9250	NB	52	1.34mM	1.34	2	2	CCL4	0	0
1509	LY5280	NB	81	0.67mM	0.67	1	2	CCL4	21.82329167	21.02035247
1510	LY5280	NB	84	0.67mM	0.67	2	2	CCL4	0	0
1511	SI7820	NB	57	0.67mM	0.67	1	2	CCL4	15.32866667	17.51987215
1512	SP9509	NB	60	0.67mM	0.67	1	2	CCL4	0	0
1513	SP9509	NB	61	0.67mM	0.67	2	2	CCL4	3.5495	3.469624451
1514	SP9509	NB	62	0.67mM	0.67	3	2	CCL4	0	0
1515	SP9509	NB	63	0.67mM	0.67	4	2	CCL4	0	0
1516	LP0049	NB	64	0.67mM	0.67	1	2	CCL4	7.847142857	9.823259974
1517	LP0049	NB	65	0.67mM	0.67	2	2	CCL4	0	0
1518	LP0049	NB	66	0.67mM	0.67	3	2	CCL4	0	0
1519	LP0049	NB	67	0.67mM	0.67	4	2	CCL4	0	0
1520	LA7339	NB	68	0.67mM	0.67	1	2	CCL4	0	0
1521	LA7339	NB	69	0.67mM	0.67	2	2	CCL4	0	0
1522	LA7339	NB	71	0.67mM	0.67	3	2	CCL4	2.045666667	5.125979833
1523	LP8539	NB	72	0.67mM	0.67	1	2	CCL4	0	0
1524	LP8539	NB	73	0.67mM	0.67	2	2	CCL4	0	0
1525	LP8539	NB	74	0.67mM	0.67	3	2	CCL4	0	0
1526	LP8539	NB	75	0.67mM	0.67	4	2	CCL4	0	0
1527	LJ9250	NB	76	0.67mM	0.67	1	2	CCL4	0	0
1528	LJ9250	NB	77	0.67mM	0.67	2	2	CCL4	0	0
1529	LJ9250	NB	79	0.67mM	0.67	3	2	CCL4	0	0
1530	LY5280	SynCom	181	0.67mM	0.67	1	2	CCL4	0	0
1531	LY5280	SynCom	182	0.67mM	0.67	2	2	CCL4	0	0
1532	SI7820	SynCom	101	6.7mM	6.7	1	2	CCL4	0	0
1533	SI7820	SynCom	102	6.7mM	6.7	2	2	CCL4	0	0
1534	SP9509	SynCom	105	6.7mM	6.7	1	2	CCL4	0	0
1535	SP9509	SynCom	106	6.7mM	6.7	2	2	CCL4	5.06	7.134508072
1536	SP9509	SynCom	107	6.7mM	6.7	3	2	CCL4	2.58775	3.528863428
1537	SP9509	SynCom	108	6.7mM	6.7	4	2	CCL4	21.5936375	23.5877202
1538	LP0049	SynCom	110	6.7mM	6.7	1	2	CCL4	0	0
1539	LP0049	SynCom	112	6.7mM	6.7	2	2	CCL4	0	0
1540	LA7339	SynCom	113	6.7mM	6.7	1	2	CCL4	0	0
1541	LA7339	SynCom	115	6.7mM	6.7	2	2	CCL4	0	0
1542	LP8539	SynCom	117	6.7mM	6.7	1	2	CCL4	0	0
1543	LP8539	SynCom	118	6.7mM	6.7	2	2	CCL4	0	0
1544	LP8539	SynCom	119	6.7mM	6.7	3	2	CCL4	0	0
1545	LP8539	SynCom	120	6.7mM	6.7	4	2	CCL4	0	0
1546	LJ9250	SynCom	123	6.7mM	6.7	1	2	CCL4	0	0
1547	LJ9250	SynCom	124	6.7mM	6.7	2	2	CCL4	0	0
1548	LY5280	SynCom	183	0.67mM	0.67	3	2	CCL4	0	0
1549	LY5280	SynCom	184	0.67mM	0.67	4	2	CCL4	0	0
1550	LY5280	NB	53	1.34mM	1.34	1	2	CCL4	0	0
1551	SP9509	SynCom	133	1.34mM	1.34	1	2	CCL4	0	0
1552	SP9509	SynCom	135	1.34mM	1.34	2	2	CCL4	0	0
1553	LP0049	SynCom	137	1.34mM	1.34	1	2	CCL4	0	0
1554	LP0049	SynCom	138	1.34mM	1.34	2	2	CCL4	0	0
1555	LP0049	SynCom	139	1.34mM	1.34	3	2	CCL4	0	0
1556	LP0049	SynCom	140	1.34mM	1.34	4	2	CCL4	0	0
1557	LA7339	SynCom	144	1.34mM	1.34	1	2	CCL4	15.94594565	19.38593146
1558	LP8539	SynCom	145	1.34mM	1.34	1	2	CCL4	16.766	16.15657839
1559	LP8539	SynCom	146	1.34mM	1.34	2	2	CCL4	0	0
1560	LP8539	SynCom	147	1.34mM	1.34	3	2	CCL4	0	0
1561	LP8539	SynCom	148	1.34mM	1.34	4	2	CCL4	0	0
1562	LJ9250	SynCom	150	1.34mM	1.34	1	2	CCL4	0	0
1563	LJ9250	SynCom	151	1.34mM	1.34	2	2	CCL4	0	0
1564	LJ9250	SynCom	152	1.34mM	1.34	3	2	CCL4	0	0
1565	LY5280	NB	54	1.34mM	1.34	2	2	CCL4	0	0
1566	LY5280	NB	55	1.34mM	1.34	3	2	CCL4	0	0
1567	LY5280	NB	56	1.34mM	1.34	4	2	CCL4	0	0
1568	SP9509	SynCom	161	0.67mM	0.67	1	2	CCL4	0	0
1569	SP9509	SynCom	163	0.67mM	0.67	2	2	CCL4	0	0
1570	LP0049	SynCom	165	0.67mM	0.67	1	2	CCL4	0	0
1571	LP0049	SynCom	166	0.67mM	0.67	2	2	CCL4	0	0
1572	LP0049	SynCom	167	0.67mM	0.67	3	2	CCL4	0	0
1573	LP8539	SynCom	174	0.67mM	0.67	1	2	CCL4	0	0
1574	LP8539	SynCom	175	0.67mM	0.67	2	2	CCL4	0	0
1575	LJ9250	SynCom	176	0.67mM	0.67	1	2	CCL4	0	0
1576	LJ9250	SynCom	177	0.67mM	0.67	2	2	CCL4	0	0
1577	LY5280	SynCom	154	1.34mM	1.34	1	2	CCL4	0	0
1578	LY5280	SynCom	155	1.34mM	1.34	2	2	CCL4	0	0
1579	LY5280	SynCom	156	1.34mM	1.34	3	2	CCL4	0	0
1580	LY5280	NB	25	6.7mM	6.7	1	2	CCL4	0	0
1581	LY5280	NB	27	6.7mM	6.7	2	2	CCL4	0	0
1582	LY5280	NB	28	6.7mM	6.7	3	2	CCL4	0	0
1583	LY5280	SynCom	125	6.7mM	6.7	1	2	CCL4	6.334571429	7.907837188
1584	LY5280	SynCom	127	6.7mM	6.7	2	2	CCL4	0	0
1585	LY5280	SynCom	128	6.7mM	6.7	3	2	CCL4	0	0
1586	SP9509	NB	1	0.134mM	0.134	1	3	CCL4	0	0
1587	SP9509	NB	2	0.134mM	0.134	2	3	CCL4	0	0
1588	SP9509	NB	3	0.134mM	0.134	3	3	CCL4	0	0
1589	SP9509	NB	4	0.134mM	0.134	4	3	CCL4	23.69336183	26.10312887
1590	SI7820	NB	5	0.134mM	0.134	1	3	CCL4	16.17981111	26.60732181
1591	SI7820	NB	6	0.134mM	0.134	2	3	CCL4	14.35098029	22.73197323
1592	SI7820	NB	7	0.134mM	0.134	3	3	CCL4	0	0
1593	SI7820	NB	8	0.134mM	0.134	5	3	CCL4	23.78749056	24.45681076
1594	LP0049	NB	9	0.134mM	0.134	1	3	CCL4	0	0
1595	LP0049	NB	10	0.134mM	0.134	2	3	CCL4	0	0
1596	LP0049	NB	11	0.134mM	0.134	4	3	CCL4	0	0
1597	LP0049	NB	12	0.134mM	0.134	5	3	CCL4	0	0
1598	LJ9250	NB	13	0.134mM	0.134	1	3	CCL4	0	0
1599	LJ9250	NB	14	0.134mM	0.134	3	3	CCL4	0	0
1600	LJ9250	NB	15	0.134mM	0.134	4	3	CCL4	0	0
1601	LJ9250	NB	16	0.134mM	0.134	5	3	CCL4	0	0
1602	LA7339	NB	17	0.134mM	0.134	1	3	CCL4	0	0
1603	LA7339	NB	18	0.134mM	0.134	3	3	CCL4	0	0
1604	LA7339	NB	19	0.134mM	0.134	4	3	CCL4	0	0
1605	LA7339	NB	20	0.134mM	0.134	5	3	CCL4	0	0
1606	LP8539	NB	21	0.134mM	0.134	1	3	CCL4	0	0
1607	LP8539	NB	22	0.134mM	0.134	3	3	CCL4	0	0
1608	LP8539	NB	23	0.134mM	0.134	5	3	CCL4	0	0
1609	LP8539	NB	24	0.134mM	0.134	6	3	CCL4	0	0
1610	LY5280	NB	25	0.134mM	0.134	1	3	CCL4	0	0
1611	LY5280	NB	26	0.134mM	0.134	3	3	CCL4	0	0
1612	LY5280	NB	27	0.134mM	0.134	4	3	CCL4	0	0
1613	LY5280	NB	28	0.134mM	0.134	5	3	CCL4	0	0
1614	LP0049	NB	10bis	0.134mM	0.134	3	3	CCL4	0	0
1615	LJ9250	NB	13bis	0.134mM	0.134	2	3	CCL4	0	0
1616	LA7339	NB	17bis	0.134mM	0.134	2	3	CCL4	0	0
1617	LP8539	NB	21bis	0.134mM	0.134	2	3	CCL4	0	0
1618	LP8539	NB	22bis	0.134mM	0.134	4	3	CCL4	0	0
1619	LY5280	NB	25bis	0.134mM	0.134	2	3	CCL4	0	0
1620	SI7820	NB	5bis	0.134mM	0.134	4	3	CCL4	21.29894011	0
1621	SI7820	NB	1	335mM	335	1	1	Exodermis	22.29666228	33.70765984
1622	SI7820	NB	2	335mM	335	2	1	Exodermis	27.69234571	35.39167341
1623	SI7820	NB	3	335mM	335	3	1	Exodermis	22.44800548	34.50808458
1624	SP9509	NB	5	335mM	335	1	1	Exodermis	21.47904444	39.62461826
1625	SP9509	NB	6	335mM	335	2	1	Exodermis	25.83924	30.76717942
1626	SP9509	NB	7	335mM	335	3	1	Exodermis	25.6873688	31.90645957
1627	SP9509	NB	8	335mM	335	4	1	Exodermis	31.55615814	34.37739226
1628	LP8539	NB	9	335mM	335	1	1	Exodermis	31.67520089	39.17845496
1629	LP8539	NB	10	335mM	335	2	1	Exodermis	35.89947386	35.65310999
1630	LP8539	NB	11	335mM	335	3	1	Exodermis	32.13419467	37.96590906
1631	LP8539	NB	12	335mM	335	4	1	Exodermis	40.57790936	35.67973098
1632	LA7339	NB	13	335mM	335	1	1	Exodermis	30.33176111	47.6474726
1633	LA7339	NB	14	335mM	335	2	1	Exodermis	37.98406667	36.46493754
1634	LA7339	NB	15	335mM	335	3	1	Exodermis	19.60950567	36.98877601
1635	LA7339	NB	16	335mM	335	4	1	Exodermis	36.968355	34.21574985
1636	LP0049	NB	21	335mM	335	1	1	Exodermis	22.49292643	48.15738634
1637	LP0049	NB	23	335mM	335	2	1	Exodermis	20.06593762	36.7451671
1638	LP0049	NB	24	335mM	335	3	1	Exodermis	20.82672059	32.50788326
1639	LJ9250	NB	25	335mM	335	1	1	Exodermis	23.27734545	29.65654268
1640	LJ9250	NB	26	335mM	335	2	1	Exodermis	30.93747293	33.7336752
1641	LJ9250	NB	27	335mM	335	3	1	Exodermis	25.82937242	45.82224938
1642	LJ9250	NB	28	335mM	335	4	1	Exodermis	23.783521	36.01267748
1643	SI7820	SynCom	36	335mM	335	1	1	Exodermis	19.50331306	34.16720549
1644	SI7820	SynCom	37	335mM	335	2	1	Exodermis	17.80153667	29.98931099
1645	SI7820	SynCom	38	335mM	335	3	1	Exodermis	19.63309967	31.98340506
1646	SI7820	SynCom	39	335mM	335	4	1	Exodermis	27.82004126	27.26608187
1647	SP9509	SynCom	41	335mM	335	1	1	Exodermis	5.57763	40.74583293
1648	SP9509	SynCom	42	335mM	335	2	1	Exodermis	42.05274571	10.48638292
1649	SP9509	SynCom	43	335mM	335	3	1	Exodermis	24.49971069	47.21550553
1650	LP8539	SynCom	44	335mM	335	1	1	Exodermis	28.49776923	31.21681627
1651	LP8539	SynCom	45	335mM	335	2	1	Exodermis	25.28944267	37.43045183
1652	LP8539	SynCom	47	335mM	335	3	1	Exodermis	33.03306667	34.19563723
1653	LA7339	SynCom	49	335mM	335	1	1	Exodermis	29.64158222	44.63920672
1654	LA7339	SynCom	50	335mM	335	2	1	Exodermis	39.16593	39.93425875
1655	LP0049	SynCom	56	335mM	335	1	1	Exodermis	25.033615	56.77322573
1656	LP0049	SynCom	57	335mM	335	2	1	Exodermis	20.68084176	43.95728767
1657	LP0049	SynCom	59	335mM	335	3	1	Exodermis	29.05012778	32.46112856
1658	LJ9250	SynCom	60	335mM	335	1	1	Exodermis	23.293515	43.90511293
1659	LJ9250	SynCom	61	335mM	335	2	1	Exodermis	30.52741333	33.32888056
1660	LJ9250	SynCom	63	335mM	335	3	1	Exodermis	20.579075	44.57185653
1661	SI7820	NB	107	6.7mM	6.7	1	1	Exodermis	16.20609735	31.45153221
1662	SI7820	NB	108	6.7mM	6.7	2	1	Exodermis	16.32442882	23.80293239
1663	SI7820	NB	109	6.7mM	6.7	3	1	Exodermis	18.80682994	27.19840019
1664	SP9509	NB	110	6.7mM	6.7	1	1	Exodermis	18.30755526	29.61081455
1665	SP9509	NB	111	6.7mM	6.7	2	1	Exodermis	28.25271971	27.33139987
1666	SP9509	NB	112	6.7mM	6.7	3	1	Exodermis	26.00956939	38.41056392
1667	SP9509	NB	113	6.7mM	6.7	4	1	Exodermis	18.0285795	33.80933524
1668	LP8539	NB	114	6.7mM	6.7	1	1	Exodermis	32.94441022	28.6344448
1669	LP8539	NB	115	6.7mM	6.7	2	1	Exodermis	30.86709	47.98936892
1670	LP8539	NB	116	6.7mM	6.7	3	1	Exodermis	35.49003973	37.57676939
1671	LP8539	NB	117	6.7mM	6.7	4	1	Exodermis	21.27552889	38.62233549
1672	LA7339	NB	118	6.7mM	6.7	1	1	Exodermis	34.099774	38.90240822
1673	LA7339	NB	120	6.7mM	6.7	2	1	Exodermis	40.01212	43.29750964
1674	LA7339	NB	121	6.7mM	6.7	3	1	Exodermis	67.497947	49.84183473
1675	LP0049	NB	126	6.7mM	6.7	1	1	Exodermis	29.74046917	58.50945374
1676	LP0049	NB	127	6.7mM	6.7	2	1	Exodermis	26.42857892	42.00392263
1677	LP0049	NB	129	6.7mM	6.7	3	1	Exodermis	22.85913257	38.63331223
1678	LJ9250	NB	130	6.7mM	6.7	1	1	Exodermis	27.642051	31.67971258
1679	LJ9250	NB	131	6.7mM	6.7	2	1	Exodermis	34.76050889	35.58084111
1680	LJ9250	NB	132	6.7mM	6.7	3	1	Exodermis	23.482223	45.21487249
1681	LJ9250	NB	133	6.7mM	6.7	4	1	Exodermis	19.25425767	33.39168191
1682	SI7820	SynCom	141	6.7mM	6.7	1	1	Exodermis	26.643846	32.26565147
1683	SI7820	SynCom	142	6.7mM	6.7	2	1	Exodermis	19.57780731	39.27540589
1684	SI7820	SynCom	143	6.7mM	6.7	3	1	Exodermis	16.95697043	28.63256755
1685	SI7820	SynCom	143.2	6.7mM	6.7	4	1	Exodermis	64.82119348	26.89464423
1686	SI7820	SynCom	144	6.7mM	6.7	5	1	Exodermis	20.88529167	56.36671077
1687	SP9509	SynCom	145	6.7mM	6.7	1	1	Exodermis	24.53252444	31.31276304
1688	SP9509	SynCom	146	6.7mM	6.7	2	1	Exodermis	22.46109783	28.60843303
1689	SP9509	SynCom	147	6.7mM	6.7	3	1	Exodermis	21.52947884	32.31258789
1690	SP9509	SynCom	148	6.7mM	6.7	4	1	Exodermis	18.10944743	36.75504379
1691	LP8539	SynCom	149	6.7mM	6.7	1	1	Exodermis	5.083301667	17.15301148
1692	LP8539	SynCom	150	6.7mM	6.7	2	1	Exodermis	31.125383	8.262065095
1693	LP8539	SynCom	151	6.7mM	6.7	3	1	Exodermis	30.39466091	38.10970824
1694	LP8539	SynCom	152	6.7mM	6.7	4	1	Exodermis	24.86069523	38.06287791
